return_id,sales_order_number,sales_order_line_number,shipment_id,customer_key,product_key,product_category_key,sales_territory_key,currency_key,return_reason_id,return_request_date,return_received_date,refund_date,original_order_quantity,return_quantity,original_line_sales_amount,refund_amount,resolution,return_status,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
RET-001277,SO63704,3,SHP-016870,12265,225,3,7,100,RR-002,2013-08-21,2013-08-25,2013-08-26,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001278,SO63717,1,SHP-016883,13371,485,4,1,100,RR-003,2013-08-25,2013-09-04,2013-09-07,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001279,SO63717,2,SHP-016883,13371,237,3,1,100,RR-001,2013-08-24,2013-08-29,2013-09-02,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001280,SO63764,1,SHP-016930,20060,372,1,10,98,RR-005,2013-09-01,2013-09-05,2013-09-06,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001281,SO63778,3,SHP-016944,21463,225,3,4,100,RR-001,2013-08-29,2013-09-07,2013-09-11,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001282,SO63786,3,SHP-016952,24574,237,3,10,98,RR-002,2013-09-01,2013-09-07,2013-09-10,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001283,SO63786,4,SHP-016952,24574,225,3,10,98,RR-001,2013-08-27,2013-09-01,2013-09-05,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001284,SO63806,1,SHP-016972,23355,472,3,4,100,RR-001,2013-08-25,2013-08-28,2013-08-30,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001285,SO63806,2,SHP-016972,23355,584,1,4,100,RR-005,2013-08-22,2013-08-26,2013-08-27,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001286,SO63853,1,SHP-017019,16187,485,4,10,98,RR-004,2013-08-31,2013-09-05,2013-09-09,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001287,SO63853,2,SHP-017019,16187,484,4,10,98,RR-003,2013-09-01,2013-09-11,2013-09-14,1,1,7.95,7.71,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001288,SO63888,1,SHP-017054,21573,537,4,9,6,RR-004,2013-08-30,2013-09-04,2013-09-08,1,1,35,33.95,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001289,SO63888,2,SHP-017054,21573,528,4,9,6,RR-003,2013-08-31,2013-09-10,2013-09-13,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001290,SO63888,3,SHP-017054,21573,485,4,9,6,RR-006,2013-09-01,2013-09-08,2013-09-10,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001291,SO63928,1,SHP-017094,12761,357,1,1,100,RR-003,2013-09-05,2013-09-15,2013-09-18,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001292,SO63928,2,SHP-017094,12761,485,4,1,100,RR-004,2013-09-04,2013-09-09,2013-09-13,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001293,SO63928,3,SHP-017094,12761,482,3,1,100,RR-005,2013-09-03,2013-09-11,2013-09-12,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001294,SO63955,1,SHP-017121,15063,600,1,8,100,RR-003,2013-09-10,2013-09-16,2013-09-19,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001295,SO63955,2,SHP-017121,15063,477,4,8,100,RR-004,2013-09-09,2013-09-18,2013-09-22,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001296,SO63955,3,SHP-017121,15063,478,4,8,100,RR-005,2013-09-08,2013-09-12,2013-09-13,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001297,SO63960,4,SHP-017126,16575,225,3,10,98,RR-001,2013-08-26,2013-09-02,2013-09-04,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001298,SO63970,2,SHP-017136,23458,485,4,6,19,RR-003,2013-08-26,2013-09-01,2013-09-04,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001299,SO63970,3,SHP-017136,23458,477,4,6,19,RR-006,2013-08-27,2013-08-30,2013-09-01,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001300,SO63978,1,SHP-017144,16019,591,1,4,100,RR-004,2013-09-05,2013-09-14,2013-09-18,1,1,564.99,548.04,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001301,SO63978,2,SHP-017144,16019,225,3,4,100,RR-002,2013-09-06,2013-09-12,2013-09-15,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001302,SO63979,2,SHP-017145,16906,528,4,6,19,RR-006,2013-09-11,2013-09-18,2013-09-20,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001303,SO64010,1,SHP-017176,28983,529,4,4,100,RR-006,2013-08-28,2013-08-31,2013-09-02,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001304,SO64029,1,SHP-017195,24555,528,4,10,98,RR-006,2013-09-01,2013-09-08,2013-09-10,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001305,SO64029,2,SHP-017195,24555,536,4,10,98,RR-005,2013-08-29,2013-09-06,2013-09-07,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001306,SO64029,3,SHP-017195,24555,478,4,10,98,RR-004,2013-08-30,2013-09-04,2013-09-08,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001307,SO64029,4,SHP-017195,24555,477,4,10,98,RR-003,2013-09-04,2013-09-10,2013-09-13,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001308,SO64029,5,SHP-017195,24555,225,3,10,98,RR-001,2013-09-05,2013-09-08,2013-09-10,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001309,SO64092,3,SHP-017258,14932,237,3,7,100,RR-001,2013-09-08,2013-09-11,2013-09-13,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001310,SO64092,4,SHP-017258,14932,482,3,7,100,RR-002,2013-09-01,2013-09-09,2013-09-10,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001311,SO64104,2,SHP-017270,25823,479,4,9,6,RR-003,2013-08-28,2013-09-07,2013-09-10,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001312,SO64104,3,SHP-017270,25823,477,4,9,6,RR-006,2013-08-29,2013-09-05,2013-09-07,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001313,SO64104,4,SHP-017270,25823,491,3,9,6,RR-002,2013-08-30,2013-09-03,2013-09-04,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001314,SO64120,1,SHP-017286,17290,491,3,9,6,RR-006,2013-09-11,2013-09-14,2013-09-16,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001315,SO64120,2,SHP-017286,17290,225,3,9,6,RR-005,2013-09-08,2013-09-12,2013-09-13,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001316,SO64140,1,SHP-017306,15326,528,4,4,100,RR-004,2013-09-06,2013-09-11,2013-09-15,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001317,SO64140,2,SHP-017306,15326,486,4,4,100,RR-003,2013-09-07,2013-09-17,2013-09-20,1,1,159,154.23,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001318,SO64140,3,SHP-017306,15326,225,3,4,100,RR-001,2013-09-08,2013-09-15,2013-09-17,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001319,SO64159,1,SHP-017325,15051,569,1,10,98,RR-006,2013-09-15,2013-09-18,2013-09-20,1,1,742.35,720.08,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001320,SO64159,2,SHP-017325,15051,214,4,10,98,RR-005,2013-09-12,2013-09-16,2013-09-17,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001321,SO64171,2,SHP-017337,17596,237,3,1,100,RR-003,2013-09-10,2013-09-20,2013-09-23,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001322,SO64194,2,SHP-017360,26721,467,3,4,100,RR-004,2013-09-13,2013-09-18,2013-09-22,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001323,SO64200,1,SHP-017366,19756,476,3,4,100,RR-003,2013-09-12,2013-09-22,2013-09-25,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001324,SO64200,2,SHP-017366,19756,225,3,4,100,RR-004,2013-09-11,2013-09-16,2013-09-20,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001325,SO64221,1,SHP-017387,25948,386,1,9,6,RR-004,2013-09-14,2013-09-19,2013-09-23,1,1,1120.49,1086.88,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001326,SO64229,3,SHP-017395,11997,491,3,9,6,RR-001,2013-09-12,2013-09-19,2013-09-21,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001327,SO64229,4,SHP-017395,11997,225,3,9,6,RR-002,2013-09-13,2013-09-17,2013-09-18,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001328,SO64234,1,SHP-017400,24764,576,1,1,100,RR-006,2013-09-08,2013-09-11,2013-09-13,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001329,SO64234,2,SHP-017400,24764,479,4,1,100,RR-005,2013-09-05,2013-09-09,2013-09-10,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001330,SO64234,3,SHP-017400,24764,477,4,1,100,RR-004,2013-09-06,2013-09-15,2013-09-19,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001331,SO64248,3,SHP-017414,25498,231,3,8,100,RR-005,2013-09-01,2013-09-05,2013-09-06,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001332,SO64249,1,SHP-017415,16476,376,1,7,100,RR-006,2013-09-11,2013-09-18,2013-09-20,1,1,2443.35,2370.05,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001333,SO64249,2,SHP-017415,16476,529,4,7,100,RR-005,2013-09-08,2013-09-16,2013-09-17,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001334,SO64249,3,SHP-017415,16476,540,4,7,100,RR-004,2013-09-09,2013-09-14,2013-09-18,1,1,32.6,31.62,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001335,SO64249,4,SHP-017415,16476,490,3,7,100,RR-003,2013-09-14,2013-09-20,2013-09-23,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001336,SO64265,1,SHP-017431,15879,528,4,6,19,RR-004,2013-09-11,2013-09-16,2013-09-20,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001337,SO64265,2,SHP-017431,15879,536,4,6,19,RR-003,2013-09-12,2013-09-22,2013-09-25,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001338,SO64265,3,SHP-017431,15879,217,4,6,19,RR-006,2013-09-13,2013-09-20,2013-09-22,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001339,SO64288,1,SHP-017454,19988,386,1,6,19,RR-003,2013-09-07,2013-09-17,2013-09-20,1,1,1120.49,1086.88,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001340,SO64288,2,SHP-017454,19988,214,4,6,19,RR-004,2013-09-06,2013-09-11,2013-09-15,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001341,SO64302,1,SHP-017468,15603,478,4,9,6,RR-004,2013-09-04,2013-09-13,2013-09-17,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001342,SO64302,2,SHP-017468,15603,477,4,9,6,RR-003,2013-09-05,2013-09-11,2013-09-14,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001343,SO64322,2,SHP-017488,23246,480,4,1,100,RR-005,2013-09-06,2013-09-10,2013-09-11,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001344,SO64399,1,SHP-017565,19818,475,3,4,100,RR-004,2013-09-05,2013-09-14,2013-09-18,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001345,SO64399,2,SHP-017565,19818,482,3,4,100,RR-003,2013-09-06,2013-09-12,2013-09-15,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001346,SO64433,1,SHP-017599,12005,361,1,9,6,RR-003,2013-09-13,2013-09-19,2013-09-22,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001347,SO64433,2,SHP-017599,12005,528,4,9,6,RR-004,2013-09-12,2013-09-21,2013-09-25,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001348,SO64433,3,SHP-017599,12005,537,4,9,6,RR-005,2013-09-11,2013-09-15,2013-09-16,1,1,35,33.95,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001349,SO64433,4,SHP-017599,12005,222,4,9,6,RR-006,2013-09-10,2013-09-17,2013-09-19,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001350,SO64440,2,SHP-017606,26313,491,3,4,100,RR-001,2013-08-29,2013-09-05,2013-09-07,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001351,SO64483,1,SHP-017649,18918,474,3,1,100,RR-001,2013-09-08,2013-09-15,2013-09-17,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001352,SO64483,2,SHP-017649,18918,225,3,1,100,RR-002,2013-09-05,2013-09-13,2013-09-14,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001353,SO64489,2,SHP-017655,24020,225,3,10,98,RR-002,2013-09-07,2013-09-17,2013-09-20,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001354,SO64492,1,SHP-017658,27813,538,4,8,100,RR-004,2013-09-16,2013-09-21,2013-09-25,1,1,21.49,20.85,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001355,SO64492,2,SHP-017658,27813,480,4,8,100,RR-003,2013-09-17,2013-09-27,2013-09-30,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001356,SO64501,1,SHP-017667,12540,228,3,10,98,RR-002,2013-09-12,2013-09-16,2013-09-17,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001357,SO64519,5,SHP-017685,20835,231,3,8,100,RR-001,2013-09-18,2013-09-25,2013-09-27,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001358,SO64525,2,SHP-017691,15730,490,3,9,6,RR-004,2013-09-04,2013-09-09,2013-09-13,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001359,SO64525,3,SHP-017691,15730,225,3,9,6,RR-005,2013-09-03,2013-09-11,2013-09-12,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001360,SO64550,1,SHP-017716,11695,490,3,4,100,RR-002,2013-09-05,2013-09-11,2013-09-14,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001361,SO64563,3,SHP-017729,17953,228,3,7,100,RR-003,2013-09-11,2013-09-21,2013-09-24,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001362,SO64583,4,SHP-017749,20639,225,3,1,100,RR-001,2013-09-02,2013-09-09,2013-09-11,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001363,SO64590,1,SHP-017756,15328,355,1,4,100,RR-003,2013-09-11,2013-09-21,2013-09-24,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-001364,SO64590,2,SHP-017756,15328,485,4,4,100,RR-004,2013-09-10,2013-09-15,2013-09-19,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
