ad_date,campaign_id,target_country_code,channel,platform,billing_currency,impressions,clicks,conversions,spend,attributed_revenue_usd,ctr,conversion_rate,cost_per_click,cost_per_acquisition,roas,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
2011-04-24,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,765,19,0,16.97,0,0.024837,0,0.8932,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-25,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,768,19,0,16.88,0,0.02474,0,0.8884,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-26,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,758,19,0,17.14,0,0.025066,0,0.9021,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-27,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,762,19,0,17.05,0,0.024934,0,0.8974,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-28,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,725,19,0,15.94,0,0.026207,0,0.8389,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-29,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,728,19,0,15.86,0,0.026099,0,0.8347,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-04-30,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,772,29,0,24.59,0,0.037565,0,0.8479,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-01,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1147,36,0,49.74,0,0.031386,0,1.3817,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-02,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1144,36,0,49.9,0,0.031469,0,1.3861,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-03,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1141,35,0,48.67,0,0.030675,0,1.3906,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-04,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1164,37,0,50.29,0,0.031787,0,1.3592,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-05,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1161,37,0,50.45,0,0.031869,0,1.3635,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-06,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1157,36,0,49.25,0,0.031115,0,1.3681,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-07,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1154,36,0,49.41,0,0.031196,0,1.3725,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-08,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1177,36,0,50.87,0,0.030586,0,1.4131,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-09,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1174,36,0,51.03,0,0.030664,0,1.4175,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-10,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1241,38,1,53.35,532.96,0.03062,0.026316,1.4039,53.35,9.9899,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-11,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1134,35,0,48.98,0,0.030864,0,1.3994,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-12,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1137,35,0,48.83,0,0.030783,0,1.3951,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-13,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1251,39,1,54.23,524.34,0.031175,0.025641,1.3905,54.23,9.6688,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-14,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1144,36,0,49.9,0,0.031469,0,1.3861,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-15,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1147,36,0,49.74,0,0.031386,0,1.3817,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-16,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1151,36,0,49.58,0,0.031277,0,1.3772,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-17,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1154,36,0,49.41,0,0.031196,0,1.3725,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-18,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1157,35,0,50.4,0,0.030251,0,1.44,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-19,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1161,35,0,50.24,0,0.030146,0,1.4354,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-20,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1191,50,0,71.55,0,0.041982,0,1.431,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-21,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1187,50,0,71.78,0,0.042123,0,1.4356,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-22,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1197,50,0,71.1,0,0.041771,0,1.422,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-23,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1194,50,0,71.33,0,0.041876,0,1.4266,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-24,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1314,55,1,79.7,520.57,0.041857,0.018182,1.4491,79.7,6.5316,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-25,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1201,51,0,74.13,0,0.042465,0,1.4535,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-26,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1211,51,0,73.44,0,0.042114,0,1.44,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-27,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1207,51,0,73.67,0,0.042254,0,1.4445,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-28,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1164,50,0,69.76,0,0.042955,0,1.3952,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-29,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1271,54,1,75.58,520.62,0.042486,0.018519,1.3996,75.58,6.8883,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-30,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1171,37,0,53.95,0,0.031597,0,1.4581,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-05-31,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1174,37,0,53.78,0,0.031516,0,1.4535,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-01,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1312,50,0,83.32,0,0.03811,0,1.6664,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-02,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1302,50,0,83.99,0,0.038402,0,1.6798,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-03,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1305,50,0,83.77,0,0.038314,0,1.6754,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-04,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1295,49,0,80.99,0,0.037838,0,1.6529,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-05,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1299,49,0,80.77,0,0.037721,0,1.6484,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-06,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1289,49,0,81.43,0,0.038014,0,1.6618,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-07,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1292,49,0,81.21,0,0.037926,0,1.6573,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-08,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1282,50,0,85.34,0,0.039002,0,1.7068,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-09,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1285,50,0,85.12,0,0.038911,0,1.7024,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-10,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,797,31,0,33.14,0,0.038896,0,1.069,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-11,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,794,31,0,33.27,0,0.039043,0,1.0732,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-12,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,804,31,0,32.86,0,0.038557,0,1.06,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-13,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,801,31,0,33,0,0.038702,0,1.0645,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-14,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,811,32,0,34.78,0,0.039457,0,1.0869,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-15,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,807,32,0,34.92,0,0.039653,0,1.0913,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-16,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,817,32,0,34.49,0,0.039168,0,1.0778,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-17,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,814,32,0,34.64,0,0.039312,0,1.0825,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-18,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,824,31,0,34.25,0,0.037621,0,1.1048,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-19,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,931,35,1,38.83,485.62,0.037594,0.028571,1.1094,38.83,12.5063,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-20,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1269,47,0,55.73,0,0.037037,0,1.1857,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-21,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1272,47,0,55.51,0,0.03695,0,1.1811,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-22,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1275,48,0,56.48,0,0.037647,0,1.1767,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-23,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1279,48,0,56.26,0,0.037529,0,1.1721,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-24,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1392,52,1,60.72,494.91,0.037356,0.019231,1.1677,60.72,8.1507,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-25,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1285,48,0,55.83,0,0.037354,0,1.1631,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-26,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1289,49,0,56.78,0,0.038014,0,1.1588,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-27,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1292,49,0,56.56,0,0.037926,0,1.1543,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-28,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1242,47,0,54.04,0,0.037842,0,1.1498,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-29,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1246,47,0,53.82,0,0.037721,0,1.1451,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-06-30,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1289,49,0,56.77,0,0.038014,0,1.1586,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-01,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,926,33,0,34.29,0,0.035637,0,1.0391,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-02,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,936,34,0,34.87,0,0.036325,0,1.0256,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-03,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,932,34,0,35.03,0,0.036481,0,1.0303,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-04,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,916,33,0,33.55,0,0.036026,0,1.0167,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-05,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,912,32,0,32.68,0,0.035088,0,1.0212,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-06,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,922,33,0,33.25,0,0.035792,0,1.0076,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-07,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,919,33,0,33.4,0,0.035909,0,1.0121,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-08,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,955,34,0,33.96,0,0.035602,0,0.9988,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-09,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,952,33,0,33.11,0,0.034664,0,1.0033,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-10,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1334,31,0,46.28,0,0.023238,0,1.4929,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-11,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1337,31,0,46.14,0,0.023186,0,1.4884,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-12,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1327,30,0,45.06,0,0.022607,0,1.502,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-13,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1331,30,0,44.92,0,0.022539,0,1.4973,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-14,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1347,31,0,46.84,0,0.023014,0,1.511,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-15,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1351,32,0,48.2,0,0.023686,0,1.5063,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-16,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1341,31,0,47.12,0,0.023117,0,1.52,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-17,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1344,31,0,46.98,0,0.023065,0,1.5155,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-18,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1361,30,0,45.87,0,0.022043,0,1.529,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-19,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1364,30,0,45.73,0,0.021994,0,1.5243,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-20,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1420,32,0,31.38,0,0.022535,0,0.9806,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-21,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1417,31,0,30.54,0,0.021877,0,0.9852,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-22,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1414,31,0,30.68,0,0.021924,0,0.9897,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-23,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1410,31,0,30.82,0,0.021986,0,0.9942,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-24,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1407,66,0,65.91,0,0.046908,0,0.9986,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-25,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1404,66,0,66.21,0,0.047009,0,1.0032,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-26,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1400,65,0,65.5,0,0.046429,0,1.0077,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-27,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1507,70,1,70.85,699.1,0.04645,0.014286,1.0121,70.85,9.8673,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-28,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1394,32,0,30.23,0,0.022956,0,0.9447,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-29,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1390,32,0,30.37,0,0.023022,0,0.9491,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2011-07-30,CMP-FR-SHOPPING,FR,Shopping,Google Merchant Center,USD,1400,65,0,65.5,0,0.046429,0,1.0077,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
