shipment_id,sales_order_number,customer_key,sales_territory_key,origin_country,destination_country,destination_region,carrier_id,carrier_name,service_level,tracking_number,ship_date,promised_delivery_date,actual_delivery_date,transit_days,delay_days,on_time_flag,cross_border_flag,customs_delay_days,shipment_status,order_line_count,freight_amount,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
SHP-013683,SO60246,16996,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-60246,2013-06-22,2013-06-27,2013-06-28,7,1,0,1,0,DELIVERED,2,43.87,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013684,SO60247,24019,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60247,2013-06-22,2013-06-27,2013-06-27,6,0,1,1,0,DELIVERED,1,28.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013685,SO60248,26932,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60248,2013-06-22,2013-06-27,2013-06-26,5,0,1,1,0,DELIVERED,2,14.37,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013686,SO60249,14426,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60249,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,4,58.92,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013687,SO60250,12608,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60250,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,3,59.42,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013688,SO60251,13263,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60251,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,4,58.99,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013689,SO60252,12199,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60252,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,1,3,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013690,SO60253,12006,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-60253,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,2,0.68,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013691,SO60254,19566,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-60254,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,5,2.4,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013692,SO60255,20402,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-60255,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,1,0.12,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013693,SO60256,12459,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60256,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,2,57.43,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013694,SO60257,21053,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60257,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,3,44,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013695,SO60258,14957,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60258,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,3,15.64,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013696,SO60259,22666,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60259,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,2,14.37,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013697,SO60260,24583,10,United States,United Kingdom,Europe,CAR-004,EuroFreight,International Economy,SYN-004-60260,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,3,62.18,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013698,SO60261,24860,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60261,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,5,63.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013699,SO60262,17626,10,United States,United Kingdom,Europe,CAR-002,ParcelBridge,Economy,SYN-002-60262,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,2,20.49,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013700,SO60263,20923,8,United States,Germany,Europe,CAR-004,EuroFreight,International Economy,SYN-004-60263,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,3,20.36,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013701,SO60264,11851,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60264,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,1,1.25,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013702,SO60265,29253,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60265,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,3,1.59,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013703,SO60266,11331,6,United States,Canada,North America,CAR-004,EuroFreight,International Economy,SYN-004-60266,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,1,0.72,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013704,SO60267,28055,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60267,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,2,1.89,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013705,SO60268,19642,6,United States,Canada,North America,CAR-004,EuroFreight,International Economy,SYN-004-60268,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,2,1,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013706,SO60269,25003,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60269,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,2,1.24,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013707,SO60270,24929,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60270,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,3,1.62,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013708,SO60271,23367,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60271,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,3,1.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013709,SO60272,14119,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-60272,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,3,1.72,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013710,SO60273,14291,6,United States,Canada,North America,CAR-003,GlobalPost,International Priority,SYN-003-60273,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,1,1.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013711,SO60274,19825,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60274,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,1,1.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013712,SO60275,17538,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60275,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,1,0.12,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013713,SO60276,18093,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60276,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,2,0.35,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013714,SO60277,16899,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60277,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,1,0.12,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013715,SO60278,22332,6,United States,Canada,North America,CAR-003,GlobalPost,International Priority,SYN-003-60278,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,2,1,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013716,SO60279,16189,10,United States,United Kingdom,Europe,CAR-004,EuroFreight,International Economy,SYN-004-60279,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,3,1.65,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013717,SO60280,17802,8,United States,Germany,Europe,CAR-004,EuroFreight,International Economy,SYN-004-60280,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,4,2.17,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013718,SO60281,13675,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60281,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,3,1.25,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013719,SO60282,24842,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-60282,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,2,0.59,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013720,SO60283,11958,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60283,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,3,1.87,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013721,SO60284,12436,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60284,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,3,1.06,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013722,SO60285,17167,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60285,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,2,43.4,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013723,SO60286,19658,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60286,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,1,13.5,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013724,SO60287,19659,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60287,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,4,13.93,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013725,SO60288,14417,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60288,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,3,21.21,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013726,SO60289,22050,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-60289,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,4,14.56,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013727,SO60290,13894,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60290,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,5,59.17,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013728,SO60291,13464,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60291,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,1,58,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013729,SO60292,11516,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60292,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,4,58.43,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013730,SO60293,13435,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60293,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,4,59.87,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013731,SO60294,28382,8,United States,Germany,Europe,CAR-004,EuroFreight,International Economy,SYN-004-60294,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,3,19.66,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013732,SO60295,20225,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-60295,2013-06-23,2013-06-28,2013-06-29,7,1,0,1,0,DELIVERED,2,61.96,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013733,SO60296,25115,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-60296,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,2,28.89,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013734,SO60297,25120,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-60297,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,2,28.89,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013735,SO60298,12246,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-60298,2013-06-23,2013-06-28,2013-06-28,6,0,1,1,0,DELIVERED,4,14.31,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013736,SO60299,26575,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60299,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,5,21.03,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013737,SO60300,23397,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-60300,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,2,31.25,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013738,SO60301,29138,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60301,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,2,19.91,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013739,SO60302,24446,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60302,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,3,61.18,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013740,SO60303,25405,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60303,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,4,60.83,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013741,SO60304,22232,6,United States,Canada,North America,CAR-004,EuroFreight,International Economy,SYN-004-60304,2013-06-23,2013-06-28,2013-06-30,8,2,0,1,0,DELIVERED,4,60.18,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013742,SO60305,17123,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60305,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,4,14.07,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013743,SO60306,17498,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60306,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,3,14.14,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013744,SO60307,22297,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60307,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,4,15.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013745,SO60308,22258,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60308,2013-06-23,2013-06-28,2013-06-27,5,0,1,0,0,DELIVERED,2,13.72,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013746,SO60309,19400,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-60309,2013-06-23,2013-06-28,2013-06-27,5,0,1,1,0,DELIVERED,3,29.49,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013747,SO60310,20187,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-60310,2013-06-23,2013-06-28,2013-06-26,4,0,1,0,0,DELIVERED,3,29.5,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-013748,SO60311,17272,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-60311,2013-06-23,2013-06-28,2013-06-25,3,0,1,0,0,DELIVERED,3,42.87,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
